occupation_id,สาขาอาชีพหลัก,ชื่อตำแหน่งงาน
52,ธุรกิจการบิน,Finance Officer (True Money)
52,ธุรกิจการบิน,Cleaner (General Helper) พนักงานทำความสะอาดห้องรับรองพิเศษ
52,ธุรกิจการบิน,GSE : พนักงานบริการอุปกรณ์ภาคพื้นลานจอด (ประจำ ท่าอากาศยานภูเก็ต)
52,ธุรกิจการบิน,Passenger Service Agent (ประจำ ท่าอากาศยานเชียงใหม่)
52,ธุรกิจการบิน,Lounge Supervisor หัวหน้าห้องรับรองพิเศษ
52,ธุรกิจการบิน,Service Attendant พนักงานให้บริการผู้โดยสาร
52,ธุรกิจการบิน,Air Ticket Agent พนง.ห้องจำหน่ายบัตรโดยสาร (ประจำ ท่าอากาศยานกระบี่)
52,ธุรกิจการบิน,Air Ticket Agent พนง.ห้องจำหน่ายบัตรโดยสาร (ประจำ ท่าอากาศยานอุดรธานี)
52,ธุรกิจการบิน,Customer Service Agent (ประจำท่าอากาศยานอุดรธานี)
52,ธุรกิจการบิน,Air Ticket Agent พนง.ห้องจำหน่ายบัตรโดยสาร (ประจำ ท่าอากาศยานขอนแก่น)
52,ธุรกิจการบิน,ผู้ช่วยผู้ช่วยหัวหน้าบริการลานจอด (Lead GSE)ประจำ ท่าอากาศยานสุวรรณภูมิ
52,ธุรกิจการบิน,พนักงานทำความสะอาดภายในเครื่องบิน (Cabin Cleaner) ประจำ ท่าอากาศยานอู่ตะเภา
52,ธุรกิจการบิน,Passenger Service Agent  (ประจำ ท่าอากาศยานอู่ตะเภา)
52,ธุรกิจการบิน,GSE : พนักงานบริการอุปกรณ์ภาคพื้นลานจอด (ประจำ ท่าอากาศยานอู่ตะเภา)
52,ธุรกิจการบิน,หัวหน้าแผนกการโดยสาร (Passenger Service Supervisor) ประจำ ท่าอากาศยานภูเก็ต
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่พิสูจน์อักษร/Copy writer
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,กองบรรณาธิการข่าว
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่ปรุ๊พ-แปลบทการ์ตูนญี่ปุ่น
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Sound  Editor
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Sub-Title
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Product Quality Checking (พิสูจน์อักษรและตรวจสอบคุณภาพสินค้าการ์ตูน)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่ประสานงานภาษาญี่ปุ่น
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Copywriter
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Project Writer
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Project Writer
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่คอมพิวเตอร์กราฟิก จัดหน้าหนังสือ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่แปลหนังสือ (ภาษาจีน) ด่วนนน
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Copy Writer
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการ NON-fiction
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการภาษาจีน
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,หัวหน้ากองบรรณาธิการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการวารสาร และงานสื่อประชาสัมพันธ์ ONLINE
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการ ภาษาไทย
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการหนังสือ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่สนับสนุนงานภาษาอังกฤษ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,นักเขียนเนื้อหาดิจิทัล
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,พิสูจน์อักษร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,พิสูจน์อักษร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Proofleader
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม/เลขาญี่ปุ่น
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามภาษากัมพูชา
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Cambodian Translator
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่พิสูจน์อักษร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บก/ผู้ช่วยบรรณาธิการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,รองบรรณาธิการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,หัวหน้ากองบรรณาธิการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Specialist (ภาพยนตร์)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Specialist (ภาพยนตร์)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Specialist (Travel)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Specialist (Travel)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Editorial (Magazine)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่ประสานงานต่างประเทศ (อังกฤษ)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่ประสานงาน ( ติดตามผู้บริหาร ) ได้ภาษาที่ 3 จีน / ญี่ปุ่น / เกาหลี อย่างใดอย่างหนึ่ง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,หัวหน้ากองบรรณาธิการข่าว (การเมือง เศรษฐกิจ สังคม)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Specialistt Supervisor
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการข่าวการเมือง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการข่าวการเมือง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการข่าวเศรษฐกิจ (ไทย / ต่างประเทศ)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการข่าวเศรษฐกิจ (ไทย / ต่างประเทศ)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการข่าวบันเทิง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการข่าวบันเทิง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการข่าวบันเทิง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการข่าวบันเทิง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Specialist (Food&Travel;&Fashion;)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Specialist (Decorate)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่สินไหมรถยนต์ ประจำสาขานครปฐม
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Copy Writer
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE-INTERPRETER
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Interpreter Japanese
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามและผู้ช่วยคนญี่ปุ่น/สื่อสารภาษาญี่ปุ่นได้ในระ3ขึ้นไป/ประจำที่จ.ลำพูน
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ผู้ช่วย R&D Engineer (ภาษาญี่ปุ่น)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Interpreter&Admin/Trading Machine/Laksi - Bkk/M-F/1อัตรา/มีประสบการณ์
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม ภาษาญี่ปุ่น ระดับเลเวล 2/มีประสบการณ์แปลในฝ่ายผลิต/ประจำที่อยุธยา
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ASST JAPANESE/BANK/BTS-SILOM/JAPANESE L.3 UP/FEMALE
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,sales Mgr./Japanese language L.3 up/ Has experience 5 years in priduct steel-Autopart-Construction m
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,SECRETARY INTERPRETER /ภาษาญี่ปุ่น/โคราช/มีประสบการณ์ ด่วน
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม ชลบุรี ประสบการณ์ 0-3 ปี
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามเพศหญิงใน line การผลิต นิคมไฮ-เทค อยุธยา เลเวล 2
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามเลขา เพศหญิง ภาษาญี่ปุ่นเลเวล 1 หรือ 2 มีประสบการณ์ บางพลีสมุทรปราการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER&SUPPORT JAPANESE SALES
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Japanese coordinator//ประจำบริษัทเปิดใหม่อยู่แถวเทพารักษ์ สมุทรปราการ//สามารถทำงานวันเสาร์ได้ (เสาร์
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE COORDINATOR
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,HR & Admin(Office Mgr.) บริษัทเปิดใหม่ ผลิตชิ้นส่วนรถยนต์ ประจำที่เอกมัย(สุขุมวิท 63)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,"INTERPERTER LEVEL 2 ,LEVEL 3 ภาษาญี่ปุ่น"
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ADMINISTRATIVE STAFF (JPLT LEVEL 2) ลาดกระบัง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,interpreter/scretary to md/level 1 or level 2 บางพลี สมุทรปราการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,japaness interpreter female level 3 amata chonburi
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE COORDINATOR//ไม่จำกัดเพศอายุ//บริษัทจัดหาคู่แถวเพลินจิต//รับหลายตำแหน่ง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Japanese Interpretor&Coordinator / ปราจีนบุรี *-*
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามธุรการภาษาญี่ปุ่น/ชายหญิง/อายุ21-35ปี/ทำงานที่บางน้ำเปรี๊ยว(ฉะเชิงเทรา)/ยินดีพิจารณาจบใหม่และยัง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Interpreter//Japanese Level2//Bangpa-in Ayutthaya//Male or Female
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Secretary&Interpreter//Japanese Level2//Work at Amatanakorn Phase4
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Interpreter Japanese *ทำงานที่อมตะนคร ชลบุรี*
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ผู้ช่วยคนญี่ปุ่น(Japanese Support)/ผู้หญิงยินดีพิจารณาจบใหม่และยังไม่มีประสบการณ์/สื่อสารภาษาญี่ปุ่น
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Japanese Support
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Secretary for President/เพศหญิงไม่จำกัดอายุ/นิคมฯเฮมราชอีสเทิร์นซีบอร์ดระยอง/ต้องมีประสบการณ์การทำงา
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,"Secretary for President/Female/Age. No limit/Hemaraj,Eastern Seaboard,Rayong/More than 4 year experi"
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ด่วน !!!! รับสมัคร ตำแหน่งงาน ล่าม(interpreter) อมตะนคร ชลบุรี
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามและประสานงาน ภาษาญี่ปุ่น
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,** Japanese Admin /Japanese-Thai Interpreter** BKK (M-F)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Admin / Interpreter
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ด่วน!!รับผู้ช่วยคนญี่ปุ่น/สื่อสารภาษาญี่ปุ่นและภาษาอังกฤษได้เป็นอย่างดี/เพศชายหรือหญิง/ทำงานที่นิคมฯ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม ภาษาญี่ปุ่น ประจำนิคมอมตะซิตี้ จ.ระยอง (บริษัทส่งสินค้าให้โตโยต้า)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,รับสมัครล่าม+แอดมิน(ภาษาญี่ปุ่น)เพศชายหรือหญิงอายุ 21ปีขึ้นไป ประจำโรงงานใกล้นิคมอุตสาหกรรมสมุทรสาคร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER AND ADMINISTRATOR
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม/ เลขาฯ/ ธุรการภาษาญี่ปุ่น (N2-N1) ประจำที่สำโรง-สมุทรปราการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ADMIN+HR ภาษาญี่ปุ่นนิคม304ปราจีนบุรี
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE ASSIATANT
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม N3 ลำพูน
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE ADMINISTRATOR/ธุรการภาษาญี่ปุ่น/ประจำโรงงานที่นิคมฯพอสเพอร์รังสิต ใกล้ม.กรุงเทพ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE ADMINISTRATOR
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE ADMINISTRATOR/ธุรการภาษาญี่ปุ่น/ประจำโรงงานที่นิคมฯพอสเพอร์รังสิต ใกล้ม.กรุงเทพ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,JAPANESE ADMINISTRATOR
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ประสานงานในออฟฟิต ใช้ภาษาญี่ปุ่น เพศหญิง อายุไม่เกิน 40 ปี ทำงานที่บริษัทเปิดใหม่ ที่นิคมบางกระดี่ ป
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามประสานงาน นายญี่ปุ่น
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,English Translator
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,*** English Translator *** Monday-Saturday 8.30-17.30 (7 Saturday/year)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามประสานงาน นายญี่ปุ่น
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามประสานงานภาษาญี่ปุ่น**ยินดีรับเด็กจบใหม่***ทำงานที่อโศก
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่ามประสานงานนายญี่ปุ่น / ทำงานนิคม 304 จังหวัด ปราจีนบุรี
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,แปลเอกสาร และการประชุม(ภาษาญี่ปุ่น) นิคม304 จ.ฉะเชิงเทรา
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER AND TRANSLATOR
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,รับล่ามประสานงาน(ภาษาญี่ปุ่น)/เพศชาย-หญิง/ประสบการณ์หรือจบใหม่ได้/ทำงานเพลินจิต/จันทร์-ศุกร์/
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่ประสานงานนายญี่ปุ่น /เพศ ช/ญ /จังหวัด สระบุรี / ทำงานวันเสาร์ได้ ** ยินดีรับน้องจบใหม่**
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ด่วน!!!รับสมัครพนักงานธุรการภาษาญี่ปุ่น/ทำงานรังสิต/ยินดีรับเด็กจบใหม่
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ADMIN
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ด่วน!!!รับสมัครเจ้าหน้าที่ธุรการประสานงานภาษาญี่ปุ่น//ประจำปทุมธานี***ยินดีรับเด็กจบใหม่***
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Admin and Sales Coordinator
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,รับด่วน ตำแหน่งล่ามประสานงาน นายญี่ปุ่น  ทำงานวันเสาร์ได้ / เพศ ชาย หญิง ไม่จำกัดอายุ / จังหวัด ระยอ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,รับสมัครด่วน RECEPTIONIST //BTS ทองหล่อ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER  JAPANESE ***Working  Day 5 Day/Week***URGENT***
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,INTERPRETER  ENGLISH ***Working  day  5 Day/Week***URGENT***
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เลขานุการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,"เจ้าหน้าที่แปลภาษาไทย-ญี่ปุ่น , ญี่ปุ่น-ไทย (BSE)"
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่พิสูจน์อักษร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Proof Reader
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Methods Senior
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Logistic Senior
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Koha Library Expert Consultant
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Chinese Assistant (เสื้อผ้าแบรนด์ + รองเท้า Onitsuka Tiger : Siam Paragon)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการ แผนกบทความ และสารคดี นิตยสารรถยนต์
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่กองบรรณาธิการ แผนกข่าวธุรกิจ และสังคม
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม/แปลภาษาญี่ปุ่น(นิคมฯปิ่นทอง 1) 1 ตำแหน่ง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม/แปลภาษาญี่ปุ่น(นิคมฯ304ปราจีนบุรี)1ตำแหน่ง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม/แปลภาษาญี่ปุ่น(นิคมฯหนองแค สระบุรี)1ตำแหน่ง
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม/แปลภาษาญี่ปุ่น(ในออฟฟิส) 1 นิคมฯ บางพลี
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Translator
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Developer
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Content Developer
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่พิสูจน์อักษร (ประจำนิคมอุตสาหกรรมสินสาคร)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Editorial  (บรรณาธิการ) ประจำสาขาสีลม
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,นักเขียนคอลัมน์นิตยสารสอนภาษาอังกฤษ (I Get English)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการหนังสือเล่ม
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ผู้จัดทำหนังสือการเรียนการสอนภาษาไทย ป1-ป6
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,แปลหนังสือการฝีมือภาษาญี่ปุ่นเป็นไทย
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่พิสูจน์อักษร (เป็นงานฟรีแลนซ์และขอสงวนสิทธิ์สำหรับผู้ที่สนใจจริงๆ ลงประกาศ 10 ก.ย. 2556)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่พิสูจน์อักษร (เป็นงานประจำและขอสงวนสิทธิ์เฉพาะผู้ที่สนใจจริงๆ ลงประกาศ 10 ก.ย. 2556)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการ  (สงวนสิทธิ์เฉพาะผู้ที่ตั้งใจและต้องการร่วมงานกับทางสำนักพิมพ์จริงๆ เท่านั้น)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,นักแปลอิสระ (ภาษาจีนกลาง/ญี่ปุ่น/อังกฤษ)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการหนังสือเล่ม (ฟรีแลนซ์)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ผู้จัดทำเนื้อหาสื่อการเรียนรู้ (ฟรีแลนซ์)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,นักแปลภาษาจีนกลาง (อิสระ)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,(ฟรีแลนซ์) นักเขียนหนังสือคู่มือ หนังสือเตรียมสอบ วิชาคณิตศาสตร์ ด่วน! ลงประกาศ 26 มี.ค. 57
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,(ฟรีแลนซ์) นักเขียนหนังสือคู่มือ หนังสือเตรียมสอบ วิชาภาษาไทย ด่วน! ลงประกาศ 26 มี.ค. 57
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,(ฟรีแลนซ์) นักเขียนหนังสือคู่มือ หนังสือเตรียมสอบ วิชาสังคมศึกษา ด่วน! ลงประกาศ 26 มี.ค. 57
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,(ฟรีแลนซ์) นักเขียนหนังสือคู่มือ หนังสือเตรียมสอบ วิชาภาษาอังกฤษ ด่วน! ลงประกาศ 26 มี.ค. 57
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,(ฟรีแลนซ์) นักเขียนหนังสือคู่มือ หนังสือเตรียมสอบ วิชาวิทยาศาสตร์ ด่วน! ลงประกาศ 26 มี.ค. 57
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,นักเขียนอิสระ จัดทำหนังสือเตรียมสอบภาษาอังกฤษพร้อมอธิบายเฉลยข้อสอบ (ยังเปิดรับสมัครอยู่)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่พิสูจน์อักษร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,rewriter
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณารักษ์
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ประสานงาน (ภาษาจีน)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ครูสอนภาษาจีน (ด่วน)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,นักวิชาการเทคนิคภาษา
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,English Language Technocrat
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Interpreter Chinese-Thai
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Interpreter Chinese-Thai
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,นักเขียน (Full-time/Part-time)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Writer / Proof Reader พิสูจน์อักษร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ทีมงานฝ่ายวิชาการ ...URGENT...
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่ PR อาวุโส
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Creative  TV   ยินดีรับ น.ศ.จบใหม่ที่มีความคิดสร้างสรรค์
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Transalator ( ล่าม ) พม่า
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่บริการลูกค้าต่างประเทศ (ล่ามพม่า) ประจำรพ.พญาไท 3 ด่วน!
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Web Content
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่แปลภาษาจีนกลางและจีนไต้หวัน
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,"นักแปล ภาษาจีน, เกาหลี และอังกฤษ(Free lance)"
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Chinese Translator
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Chinese Translator
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Copy Writer (Online and Content Marketing)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Copy Writer
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Overseas sales (ทำงานจันทร์ - ศุกร์)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,บรรณาธิการนิตยสาร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Secretary to President and assistant administration
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Secretary to President and assistant administration
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Technical Writing
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Technical Writing
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เลขานุการและประสานงานกองบรรณาธิการ (ศูนย์ฯ สิริกิติ์)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่เขียนบทความลงวารสาร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,Part  time
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่แปลเอกสาร
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม (ฝ่ายผลิต)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ล่าม (จีนแมนดาริน)
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,ผู้ช่วยบรรณาธิการ
33,นักเขียน/บรรณาธิการ/นักแปลภาษา,เจ้าหน้าที่พิสูจน์อักษร ด่วน!
39,นักวิเคราะห์/เศรษฐศาสตร์,เจ้าหน้าที่ธุรการฝ่ายวางแผนการผลิต (สาขาบางนา)
39,นักวิเคราะห์/เศรษฐศาสตร์,เจ้าหน้าที่วิจัย(Research)
39,นักวิเคราะห์/เศรษฐศาสตร์,ผู้ช่วยฝ่ายวิจัยโครงการ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักเศรษฐศาสตร์การเงิน
39,นักวิเคราะห์/เศรษฐศาสตร์,Stock Trader
39,นักวิเคราะห์/เศรษฐศาสตร์,Debt Capital Market Settlemet Staff~
39,นักวิเคราะห์/เศรษฐศาสตร์,Business Researcher - SKA 1
39,นักวิเคราะห์/เศรษฐศาสตร์,เจ้าหน้าที่ตรวจสอบและปรับปรุงสินค้า
39,นักวิเคราะห์/เศรษฐศาสตร์,Accounting staff  monitor and improve the product
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิจัยธุรกิจ
39,นักวิเคราะห์/เศรษฐศาสตร์,เจ้าหน้าที่สถิติและข้อมูล
39,นักวิเคราะห์/เศรษฐศาสตร์,พนักงานวิเคราะห์ข้อมูล
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจ
39,นักวิเคราะห์/เศรษฐศาสตร์,Data Analysis
39,นักวิเคราะห์/เศรษฐศาสตร์,เจ้าหน้าที่วิจัย/ ผู้จัดการ (Research Manager/ Researcher)
