occupation_id,สาขาอาชีพหลัก,occupation_sub_id,สาขาอาชีพรอง,ชื่อตำแหน่งงาน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,กุ๊กอาหารไทย
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,ยุโรป
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,Cook
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,เชฟทำอาหาร
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,ภาค
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,เชฟ กุ๊กทำอาหาร
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,Chef de Partie ห้องอาหารโรงแรม
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,เชฟครัวย่าง Grill Chef
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,ชฟครัวสลัด Salad Chef
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,พนักงานครัว ร้านอาหาร
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,พ่อครัว แม่ครัว
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,กุ๊กหน้าเตา (Commis)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,320,กุ๊กอาหารไทย/นานาชาติ,พนักงานแล่ปลาดิบ(ทำซูชิ)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,321,บาร์เทนเดอร์,บาร์เทนเดอร์
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,321,บาร์เทนเดอร์,พนักงานบาร์เทนเดอร์
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,321,บาร์เทนเดอร์,บาร์เทนเดอร์บริการเครืองดื่มน้ำผลไม้และขนมหวาน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,321,บาร์เทนเดอร์,พนักงานเสิร์ฟ/พนักงานบาร์เทนเดอร์
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,321,บาร์เทนเดอร์,ผู้ช่วยบาร์เทนเดอร์
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,321,บาร์เทนเดอร์,Bartender [บาร์เทนเดอร์]
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,321,บาร์เทนเดอร์,Bartender or Bartendy
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,321,บาร์เทนเดอร์,บาร์เทนเดอร์ (ชงเหล้า&ค็อกเทล)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,ผู้ช่วยกุ๊กติ่มซำ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,รองหัวหน้าเชฟ/เชฟอาหารยุโรป All Day Dining
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,รองหัวหน้าครัว/กุ๊กหน้าเตา/ผู้ช่วยกุ๊ก/พนักงานครัวของหวาน/ล้างจาน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,ผู้ช่วยกุ๊ก
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,Cook Helper
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,ผู้ช่วยกุ๊ก
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,ผู้ช่วยแม่ครัว (ผู้ช่วยกุ๊ก) (ร้านอาหารของบริษัท)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,Helper [ผู้ช่วยกุ๊ก] ครัวแคนทีน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,กุ๊ก
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,ผู้ช่วยกุ๊กครัวญี่ปุ่น
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,416,ผู้ช่วยกุ๊ก,ผู้ช่วยกุ๊กครัวไทย และ ยุโรป
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,พนักงานบริการ (เสิร์ฟ)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,พนักงานต้อนรับ (Host)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,บริการ/พนักงานต้อนรับ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,Head Hostess
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,Hostess (พนักงานต้อนรับร้านอาหาร)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,พนักงานชงชา พนักงานต้อนรับ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,หัวหน้าพนักงานบริการและเสิร์ฟอาหาร
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,พนักงานต้อนรับหน้าร้าน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,พนักงานต้อนรับ/บริการอาหารและเครื่องดื่ม
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,Waiter
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,323,พนักงานต้อนรับ,Waitress(พนักงานเสิร์ฟ)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,พนักงานชงกาแฟ (Barista)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,Barista บาริสต้าพนักงานชงเครื่องดื่ม
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,พนักงาน บาริสต้า
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,Barista พนักงานคาเฟ่
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,บาริสต้า
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,พนักงานชงกาแฟ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,Barista/Head Barista
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,พนักงานร้านกาแฟสด
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,พนักงานขายกาแฟ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,ฺBarista/Captain Barista
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,BARISTA
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,324,พนักงานร้านกาแฟ/Barista,FRONT STAFF
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,415,พนักงานล้างจาน,พนักงานล้างจาน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,415,พนักงานล้างจาน,พนักงานล้างจาน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,415,พนักงานล้างจาน,Steward
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,415,พนักงานล้างจาน,พนักงานล้างจาน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,415,พนักงานล้างจาน,ทำความสะอาด
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,415,พนักงานล้างจาน,แม่บ้าน พนักงานล้างจาน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,326,พนักงานเสิร์ฟ,พนักงานเสิร์ฟ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,326,พนักงานเสิร์ฟ,เสิร์ฟ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,326,พนักงานเสิร์ฟ,พนักงานเสิร์ฟ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,326,พนักงานเสิร์ฟ,Waiter
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,326,พนักงานเสิร์ฟ,Waitress)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Sous Chef
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Head Chef ประจำโรงเรียนประชาคมนานาชาติ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Head chef/Sous Chef/CDP/Commis
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,หัวหน้าครัว
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Chef De Partie )
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Manager
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการร้านอาหาร/พนักงานเสิร์ฟ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการร้านอาหาร
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้ช่วยผู้จัดการร้าน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,กัปตันร้าน
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Branch Manager /ผู้จัดการสาขา
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการร้าน Restaurant Manager (Fast food)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,460,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการทั่วไป-ธุรกิจร้านอาหาร
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,พนักงานครัวของหวาน (Bakery)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,พนักงานต้อนรับห้องอาหาร
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,พนักงานบาร์น้ำ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,พนักงานครัว
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,บริการ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,บาร์น้ำ-ขนม
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,(ทุกตำแหน่ง
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,ทุกสาขา)
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,Waiting staff /เสิร์ฟ/ต้อนรับ/พนักงานบริการในคาเฟ่
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,พนักงานเสิร์ฟ
44,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟ,331,อาหาร/เครื่องดื่ม/กุ๊ก/บาร์เทนเดอร์/พนักงานเสิร์ฟอื่นๆ,พนักงานครัว
45,Part-time/พนักงานสัญญาจ้าง,329,Part-time/พนักงานสัญญาจ้าง อื่นๆ,พนักงานแพ็คสินค้า Part time
45,Part-time/พนักงานสัญญาจ้าง,329,Part-time/พนักงานสัญญาจ้าง อื่นๆ,พนักงาน Part-Time
45,Part-time/พนักงานสัญญาจ้าง,329,Part-time/พนักงานสัญญาจ้าง อื่นๆ,พนักงาน ครัว หรือ เสิร์ฟ (Part-time)
45,Part-time/พนักงานสัญญาจ้าง,329,Part-time/พนักงานสัญญาจ้าง อื่นๆ,PART-TIMEพนักงานขาย
45,Part-time/พนักงานสัญญาจ้าง,329,Part-time/พนักงานสัญญาจ้าง อื่นๆ,Freelance
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,นักศึกษาฝึกงาน
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,นักศึกษาฝึกงาน
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,สหกิจศึกษา (HR Recruitment)
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,HR Trainee (นักศึกษาฝึกงาน HR)
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,นักศึกษาฝึกงานกราฟฟิก
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,รับนักศึกษาฝึกงาน การตลาดและครีเอทContent
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,นักศึกษาฝึกงาน(หน้าร้าน)
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,นักศึกษาฝึกงานบัญชี
45,Part-time/พนักงานสัญญาจ้าง,322,นักศึกษาฝึกงาน,นักศึกษาฝึกงานตำแหน่งการตลาด
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,พนักงาน Part-time
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,พนักงานเครื่องเล่น Part-Time
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,พนักงาน Full-Time
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,Part -Time
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,พนักงานPart time (คีย์ข้อมูล
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,จัดเรียงเอกสาร)
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,พนักงานเสิร์ฟ Full time
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,Part time
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,พนักงานแพ็คของ (Part-time)
45,Part-time/พนักงานสัญญาจ้าง,325,พนักงานPart-time,งานพาร์ทไทม์ เจ้าหน้าแอดมินตอบแชทลูกค้าหลังบ้าน
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,Call Center (Contract)
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,พนักงานประสานงาน Driver (สัญญาจ้าง)
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,พนักงานบัญชี (สัญญาจ้าง
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,เดือน)
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,Recruitment ธุรกิจร้านกาแฟ ร้านอาหาร (สัญญาจ้าง
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,เดือน
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,1 ปี)
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,Steward [พนักงานล้างจาน สัญญาจ้าง
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,ปี]
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,เลขานุการโครงการ (สัญญาจ้าง
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,ปี)
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,Admin (Used Car) (พนักงานสัญญาจ้าง)
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,พนักงานควบคุมการรับรถยนต์ (พนักงานสัญญาจ้าง)
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,พนักงานประจำสาขา (สัญญาจ้าง)
45,Part-time/พนักงานสัญญาจ้าง,327,พนักงานสัญญาจ้าง,พนักงานบริการหน้าร้าน (พาร์ทไทม์สัญญาจ้าง)
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,สหกิจศึกษา ผู้จัดการฝึกหัดครัว
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,นักศึกษาฝึกงาน/สหกิจศึกษา
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,Engineering สหกิจศึกษา
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,Trainee Front Office สหกิจศึกษา
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,Trainee Engineering สหกิจศึกษา ฝึกงาน
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,เจ้าหน้าที่ประจำสำนักสหกิจศึกษา
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,Graphic Designer (รับนักศึกษาฝึกงาน/สหกิจศึกษา)
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,นักศึกษาฝึกงานสหกิจศึกษา
45,Part-time/พนักงานสัญญาจ้าง,421,สหกิจศึกษา,เดือน Content Creator and Clip Editor
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักโบราณคดี
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักโบราณคดีปฏิบัติการ
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักโบราณคดีปฏิบัติการ (ปฏิบัติงานตามยุทธศาสตร์ประเทศ)
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักโบราณคดีปฏิบัติการ (กลุ่มโบราณคดีใต้น้ำ)
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักโบราณคดีเมือง (Urban Archaeology)
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักโบราณพฤกษคดี
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,ภัณฑารักษ์พิพิธภัณฑ์ (คนดูแลพิพิธภัณฑ์)
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักอนุรักษ์โบราณวัตถุ
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักอักษรศาสตร์
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,มัคคุเทศก์
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,อาจารย์สอนทางด้านโบราณคดี ประวัติศาสตร์ การท่องเที่ยว
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักวิชาการอิสระ
47,มนุษยศาสตร์/ล่าม,342,นักโบราณคดี ประวัติศาสตร์,นักเขียนสารคดี
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,Curriculum Writer
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,Interpreter and Secretary
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,Technical Document Translator/Technical Writer
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,ล่ามฝ่ายบุคคล
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,เจ้าหน้าที่ประสานงาน
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,เจ้าหน้าที่ประสานงานต่างประเทศ
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,ล่ามภาษา
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,เจ้าหน้าที่ประสานงานส่งออก
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,ล่ามสโตร์
47,มนุษยศาสตร์/ล่าม,407,มนุษยศาสตร์/ล่าม อื่นๆ,ล่ามและผู้ช่วยธุรกิจ
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,เจ้าหน้าที่ประสานงานอาวุโส (ล่ามภาษาจีน) Senior Chinese Interpreter
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,Translator
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,Chinese Interpreter/Chinese Translator (HSK5)
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,Chinese Translator (Real Estate)
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,Chinese Translator
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,Interpreter
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,ล่ามภาษาจีน
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,Sales coordinator (ภาษาจีน)
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,Translator
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,ล่ามจีน
47,มนุษยศาสตร์/ล่าม,333,ล่ามภาษาจีน,Chinese Interpreter Administrative
